gene	contig	start	stop	strand	family	nb_copy_in_org	partition	persistent_neighbors	shell_neighbors	cloud_neighbors
GCA_000152525.1_ASM15252v1_genomic_CDS_1259	CH482383.1	1347848	1348870	-	GCA_001269555.1_ASM126955v1_genomic_CDS_5213	1	persistent	1	4	12
GCA_000152525.1_ASM15252v1_genomic_CDS_1260	CH482383.1	1348911	1349798	-	GCA_000292775.1_PPS11_1.0_genomic_CDS_7002	1	persistent	2	9	12
GCA_000152525.1_ASM15252v1_genomic_CDS_1261	CH482383.1	1350089	1350247	+	GCA_000467675.1_PseVRFPA03_genomic_CDS_5123	1	shell	1	2	1
GCA_000152525.1_ASM15252v1_genomic_CDS_1262	CH482383.1	1350251	1350883	+	GCA_000467675.1_PseVRFPA03_genomic_CDS_5124	1	shell	0	3	10
GCA_000152525.1_ASM15252v1_genomic_CDS_1263	CH482383.1	1350959	1351462	-	GCA_001465445.1_ADP0v1_genomic_CDS_4081	1	shell	0	3	3
GCA_000152525.1_ASM15252v1_genomic_CDS_1264	CH482383.1	1351761	1353014	-	GCA_001450625.1_WH-SGI-V-07185_genomic_CDS_1553	1	shell	0	3	3
GCA_000152525.1_ASM15252v1_genomic_CDS_1265	CH482383.1	1353014	1354189	-	GCA_000505825.1_P.aer_PK6_genomic_CDS_2743	1	shell	0	2	3
GCA_000152525.1_ASM15252v1_genomic_CDS_1266	CH482383.1	1354304	1355197	+	GCA_000258285.1_ASM25828v1_genomic_CDS_6078	1	shell	0	3	4
GCA_000152525.1_ASM15252v1_genomic_CDS_1267	CH482383.1	1355301	1356599	+	GCA_000705155.1_RH_utaHolly_2_genomic_CDS_6159	1	shell	0	2	7
GCA_000152525.1_ASM15252v1_genomic_CDS_1268	CH482383.1	1356632	1356997	+	GCA_001007345.1_ASM100734v1_genomic_CDS_3748	1	shell	2	3	6
GCA_000152525.1_ASM15252v1_genomic_CDS_1269	CH482383.1	1357322	1358353	-	GCA_001465445.1_ADP0v1_genomic_CDS_2350	1	shell	0	2	9
GCA_000152525.1_ASM15252v1_genomic_CDS_1270	CH482383.1	1358548	1359069	+	GCA_000505805.1_P.aer_PFK10_genomic_CDS_2772	1	shell	1	2	1
GCA_000152525.1_ASM15252v1_genomic_CDS_1271	CH482383.1	1359166	1360296	+	GCA_001400415.1_PhoICMP7840_genomic_CDS_3425	2	persistent	2	6	16
GCA_000152525.1_ASM15252v1_genomic_CDS_1272	CH482383.1	1360284	1360511	+	GCA_001400415.1_PhoICMP7840_genomic_CDS_3425	2	persistent	2	6	16
GCA_000152525.1_ASM15252v1_genomic_CDS_1273	CH482383.1	1360537	1360680	+	GCA_002025755.1_ASM202575v1_genomic_CDS_2032	1	shell	2	0	0
GCA_000152525.1_ASM15252v1_genomic_CDS_1274	CH482383.1	1360844	1362469	+	GCA_001453465.1_WH-SGI-V-07639_genomic_CDS_1888	1	persistent	1	9	31
GCA_000152525.1_ASM15252v1_genomic_CDS_1275	CH482383.1	1362685	1363944	+	GCA_002025755.1_ASM202575v1_genomic_CDS_2034	1	shell	1	1	0
GCA_000152525.1_ASM15252v1_genomic_CDS_1276	CH482383.1	1363975	1365210	+	GCA_000412735.1_pagenome_genomic_CDS_2869	1	shell	2	1	3
GCA_000152525.1_ASM15252v1_genomic_CDS_1277	CH482383.1	1365270	1366679	-	GCA_000467005.1_ASM46700v1_genomic_CDS_0375	1	persistent	0	7	21
GCA_000152525.1_ASM15252v1_genomic_CDS_1278	CH482383.1	1367118	1367882	-	GCA_001269555.1_ASM126955v1_genomic_CDS_2796	1	shell	1	3	13
GCA_000152525.1_ASM15252v1_genomic_CDS_1279	CH482383.1	1367879	1369078	-	GCA_002215625.1_ASM221562v1_genomic_CDS_2569	1	shell	0	2	9
GCA_000152525.1_ASM15252v1_genomic_CDS_1280	CH482383.1	1369044	1369880	-	GCA_000335395.3_ASM33539v3_genomic_CDS_2596	1	shell	0	3	2
GCA_000152525.1_ASM15252v1_genomic_CDS_1281	CH482383.1	1369877	1370944	-	GCA_001914085.1_ASM191408v1_genomic_CDS_3263	1	shell	0	3	1
GCA_000152525.1_ASM15252v1_genomic_CDS_1282	CH482383.1	1370994	1371554	-	GCA_001828795.1_ASM182879v1_genomic_CDS_3098	1	shell	0	3	6
GCA_000152525.1_ASM15252v1_genomic_CDS_1283	CH482383.1	1371659	1372564	+	GCA_000572265.1_PA01_BK1_genomic_CDS_0688	1	shell	0	4	1
GCA_000152525.1_ASM15252v1_genomic_CDS_1284	CH482383.1	1372500	1374182	-	GCA_002025755.1_ASM202575v1_genomic_CDS_2704	1	shell	0	2	1
GCA_000152525.1_ASM15252v1_genomic_CDS_1285	CH482383.1	1374278	1375189	-	GCA_001465445.1_ADP0v1_genomic_CDS_4634	1	shell	0	2	3
GCA_000152525.1_ASM15252v1_genomic_CDS_1286	CH482383.1	1375339	1377708	+	GCA_001045515.1_ASM104551v1_genomic_CDS_0199	2	shell	0	5	9
GCA_000152525.1_ASM15252v1_genomic_CDS_1287	CH482383.1	1377731	1379071	+	GCA_001454745.1_WH-SGI-V-07311_genomic_CDS_1470	1	shell	0	2	3
GCA_000152525.1_ASM15252v1_genomic_CDS_1288	CH482383.1	1379223	1380128	+	GCA_001454745.1_WH-SGI-V-07311_genomic_CDS_1469	1	shell	0	5	2
GCA_000152525.1_ASM15252v1_genomic_CDS_1289	CH482383.1	1380286	1381653	+	GCA_000399805.1_Pseudoaeru02_genomic_CDS_3253	1	shell	1	3	1
GCA_000152525.1_ASM15252v1_genomic_CDS_1290	CH482383.1	1381673	1382605	+	GCA_000962895.1_ASM96289v1_genomic_CDS_0884	1	persistent	1	4	3
GCA_000152525.1_ASM15252v1_genomic_CDS_1291	CH482383.1	1382616	1383449	+	GCA_000467025.1_ASM46702v1_genomic_CDS_0245	1	persistent	1	2	9
GCA_000152525.1_ASM15252v1_genomic_CDS_1292	CH482383.1	1383489	1384601	+	GCA_000558345.1_MDR_VRFPA09_genomic_CDS_2899	1	shell	1	1	4
GCA_000152525.1_ASM15252v1_genomic_CDS_1293	CH482383.1	1384624	1386099	+	GCA_002088155.1_ASM208815v1_genomic_CDS_0829	1	shell	0	4	6
GCA_000152525.1_ASM15252v1_genomic_CDS_1294	CH482383.1	1386114	1387475	+	GCA_000152525.1_ASM15252v1_genomic_CDS_1294	1	cloud	0	2	0
GCA_000152525.1_ASM15252v1_genomic_CDS_1295	CH482383.1	1387646	1388578	+	GCA_000258285.1_ASM25828v1_genomic_CDS_6050	2	shell	0	3	2
GCA_000152525.1_ASM15252v1_genomic_CDS_1296	CH482383.1	1388621	1389856	-	GCA_001451445.1_WH-SGI-V-07422_genomic_CDS_1497	1	shell	0	6	2
GCA_000152525.1_ASM15252v1_genomic_CDS_1297	CH482383.1	1390275	1391510	+	GCA_000505825.1_P.aer_PK6_genomic_CDS_2711	1	shell	0	4	3
GCA_000152525.1_ASM15252v1_genomic_CDS_1298	CH482383.1	1391521	1392738	+	GCA_000258285.1_ASM25828v1_genomic_CDS_6047	1	shell	0	2	6
GCA_000152525.1_ASM15252v1_genomic_CDS_1299	CH482383.1	1392756	1394144	+	GCA_000258285.1_ASM25828v1_genomic_CDS_6046	1	shell	0	2	4
GCA_000152525.1_ASM15252v1_genomic_CDS_1300	CH482383.1	1394176	1394970	+	GCA_001045515.1_ASM104551v1_genomic_CDS_4785	1	shell	0	5	3
GCA_000152525.1_ASM15252v1_genomic_CDS_1301	CH482383.1	1394976	1396076	+	GCA_001465155.1_ASM146515v1_genomic_CDS_1378	1	shell	1	2	2
GCA_000152525.1_ASM15252v1_genomic_CDS_1302	CH482383.1	1396060	1396713	+	GCA_000467005.1_ASM46700v1_genomic_CDS_2069	1	persistent	0	8	18
GCA_000152525.1_ASM15252v1_genomic_CDS_1303	CH482383.1	1396891	1398018	+	GCA_001465155.1_ASM146515v1_genomic_CDS_1380	1	shell	1	3	2
GCA_000152525.1_ASM15252v1_genomic_CDS_1304	CH482383.1	1398084	1399238	-	GCA_001465155.1_ASM146515v1_genomic_CDS_1381	1	shell	2	3	3
GCA_000152525.1_ASM15252v1_genomic_CDS_1305	CH482383.1	1399410	1400540	-	GCA_001269555.1_ASM126955v1_genomic_CDS_3926	1	persistent	1	6	20
GCA_000152525.1_ASM15252v1_genomic_CDS_1306	CH482383.1	1400537	1401721	-	GCA_001453465.1_WH-SGI-V-07639_genomic_CDS_1856	1	shell	2	0	7
GCA_000152525.1_ASM15252v1_genomic_CDS_1307	CH482383.1	1401751	1402086	-	GCA_000412735.1_pagenome_genomic_CDS_2837	1	persistent	1	6	8
GCA_000152525.1_ASM15252v1_genomic_CDS_1308	CH482383.1	1402907	1403467	-	GCA_000572265.1_PA01_BK1_genomic_CDS_0720	1	shell	1	1	3
GCA_000152525.1_ASM15252v1_genomic_CDS_1309	CH482383.1	1403627	1403893	-	GCA_000572265.1_PA01_BK1_genomic_CDS_0721	1	shell	0	2	2
GCA_000152525.1_ASM15252v1_genomic_CDS_1310	CH482383.1	1404129	1405214	-	GCA_001874665.1_ASM187466v1_genomic_CDS_4008	1	shell	0	2	10
GCA_000152525.1_ASM15252v1_genomic_CDS_1311	CH482383.1	1405324	1406424	-	GCA_000412735.1_pagenome_genomic_CDS_2833	1	shell	1	2	1
GCA_000152525.1_ASM15252v1_genomic_CDS_1312	CH482383.1	1406421	1410236	-	GCA_002025755.1_ASM202575v1_genomic_CDS_2673	1	shell	1	5	4
GCA_000152525.1_ASM15252v1_genomic_CDS_1313	CH482383.1	1410233	1410991	-	GCA_002025755.1_ASM202575v1_genomic_CDS_2672	1	shell	0	3	1
GCA_000152525.1_ASM15252v1_genomic_CDS_1314	CH482383.1	1411009	1412340	-	GCA_000987945.1_ASM98794v1_genomic_CDS_5624	1	shell	0	6	5
GCA_000152525.1_ASM15252v1_genomic_CDS_1315	CH482383.1	1412400	1412876	-	GCA_000412735.1_pagenome_genomic_CDS_2827	1	shell	0	4	3
GCA_000152525.1_ASM15252v1_genomic_CDS_1316	CH482383.1	1413085	1413630	+	GCA_000152525.1_ASM15252v1_genomic_CDS_1316	1	shell	0	2	2
GCA_000152525.1_ASM15252v1_genomic_CDS_1317	CH482383.1	1413653	1415137	+	GCA_000152525.1_ASM15252v1_genomic_CDS_1317	1	shell	0	2	4
GCA_000152525.1_ASM15252v1_genomic_CDS_1318	CH482383.1	1415211	1415708	+	GCA_000497835.1_L18_assembly_1.0_genomic_CDS_1120	1	shell	0	5	5
GCA_000152525.1_ASM15252v1_genomic_CDS_1319	CH482383.1	1415721	1416146	+	GCA_001454745.1_WH-SGI-V-07311_genomic_CDS_1438	1	shell	0	2	4
GCA_000152525.1_ASM15252v1_genomic_CDS_1320	CH482383.1	1416130	1417923	+	GCA_000152525.1_ASM15252v1_genomic_CDS_1320	1	shell	0	3	2
GCA_000152525.1_ASM15252v1_genomic_CDS_1321	CH482383.1	1417887	1418903	+	GCA_000705215.1_RH_utaHolly_4_genomic_CDS_5878	1	shell	0	2	2
GCA_000152525.1_ASM15252v1_genomic_CDS_1322	CH482383.1	1418905	1421454	+	GCA_000497835.1_L18_assembly_1.0_genomic_CDS_1116	1	shell	0	4	15
GCA_000152525.1_ASM15252v1_genomic_CDS_1323	CH482383.1	1421545	1422420	+	GCA_000152525.1_ASM15252v1_genomic_CDS_1323	1	cloud	0	1	1
GCA_000152525.1_ASM15252v1_genomic_CDS_1324	CH482383.1	1422490	1423275	+	GCA_000399805.1_Pseudoaeru02_genomic_CDS_3294	1	cloud	0	1	1
GCA_000152525.1_ASM15252v1_genomic_CDS_1325	CH482383.1	1423282	1425285	+	GCA_000558345.1_MDR_VRFPA09_genomic_CDS_2874	1	shell	0	3	8
GCA_000152525.1_ASM15252v1_genomic_CDS_1326	CH482383.1	1425296	1425832	+	GCA_000505825.1_P.aer_PK6_genomic_CDS_2679	1	shell	0	2	1
GCA_000152525.1_ASM15252v1_genomic_CDS_1327	CH482383.1	1425855	1426250	-	GCA_000399805.1_Pseudoaeru02_genomic_CDS_3297	1	shell	0	3	5
GCA_000152525.1_ASM15252v1_genomic_CDS_1328	CH482383.1	1426527	1427168	+	GCA_001451445.1_WH-SGI-V-07422_genomic_CDS_1529	1	shell	0	2	2
GCA_000152525.1_ASM15252v1_genomic_CDS_1329	CH482383.1	1427369	1428574	+	GCA_001451445.1_WH-SGI-V-07422_genomic_CDS_1530	1	shell	0	2	0
GCA_000152525.1_ASM15252v1_genomic_CDS_1330	CH482383.1	1428991	1431306	-	GCA_001451445.1_WH-SGI-V-07422_genomic_CDS_1531	1	shell	0	2	0
GCA_000152525.1_ASM15252v1_genomic_CDS_1331	CH482383.1	1431303	1431773	-	GCA_000258285.1_ASM25828v1_genomic_CDS_6016	1	shell	1	3	3
GCA_000152525.1_ASM15252v1_genomic_CDS_1332	CH482383.1	1432039	1432275	-	GCA_000258285.1_ASM25828v1_genomic_CDS_6015	1	shell	0	4	1
GCA_000152525.1_ASM15252v1_genomic_CDS_1333	CH482383.1	1432570	1432812	+	GCA_000258285.1_ASM25828v1_genomic_CDS_6014	1	shell	0	2	0
GCA_000152525.1_ASM15252v1_genomic_CDS_1334	CH482383.1	1432879	1434030	-	GCA_002029325.1_ASM202932v1_genomic_CDS_0799	1	shell	0	5	4
GCA_000152525.1_ASM15252v1_genomic_CDS_1335	CH482383.1	1434127	1435047	-	GCA_000572265.1_PA01_BK1_genomic_CDS_0752	1	shell	0	2	1
GCA_000152525.1_ASM15252v1_genomic_CDS_1336	CH482383.1	1435089	1435412	-	GCA_000412735.1_pagenome_genomic_CDS_2805	1	shell	0	2	3
GCA_000152525.1_ASM15252v1_genomic_CDS_1337	CH482383.1	1435593	1437881	-	GCA_001465155.1_ASM146515v1_genomic_CDS_1414	1	shell	0	3	3
GCA_000152525.1_ASM15252v1_genomic_CDS_1338	CH482383.1	1438004	1439335	-	GCA_000467675.1_PseVRFPA03_genomic_CDS_5186	1	shell	0	2	3
GCA_000152525.1_ASM15252v1_genomic_CDS_1339	CH482383.1	1439452	1439931	-	GCA_001921095.1_TRN6622_genomic_CDS_4821	1	shell	0	2	0
GCA_000152525.1_ASM15252v1_genomic_CDS_1340	CH482383.1	1440092	1440856	+	GCA_001453465.1_WH-SGI-V-07639_genomic_CDS_1824	1	shell	0	2	0
GCA_000152525.1_ASM15252v1_genomic_CDS_1341	CH482383.1	1441185	1442360	+	GCA_000335395.3_ASM33539v3_genomic_CDS_2536	1	shell	1	2	0
GCA_000152525.1_ASM15252v1_genomic_CDS_1342	CH482383.1	1442360	1444351	+	GCA_000285355.1_ASM28535v1_genomic_CDS_2075	1	persistent	0	6	13
GCA_000152525.1_ASM15252v1_genomic_CDS_1343	CH482383.1	1444363	1445781	+	GCA_001036075.1_ASM103607v1_genomic_CDS_2723	1	shell	1	1	1
GCA_000152525.1_ASM15252v1_genomic_CDS_1344	CH482383.1	1445830	1447476	-	GCA_001036075.1_ASM103607v1_genomic_CDS_0872	1	shell	0	3	2
GCA_000152525.1_ASM15252v1_genomic_CDS_1345	CH482383.1	1447690	1449036	+	GCA_002025755.1_ASM202575v1_genomic_CDS_2642	1	shell	0	3	5
GCA_000152525.1_ASM15252v1_genomic_CDS_1346	CH482383.1	1449059	1450342	+	GCA_002025755.1_ASM202575v1_genomic_CDS_2641	1	shell	0	2	4
GCA_000152525.1_ASM15252v1_genomic_CDS_1347	CH482383.1	1450371	1451225	+	GCA_000825745.1_PAE221_genomic_CDS_2025	1	shell	0	3	2
GCA_000152525.1_ASM15252v1_genomic_CDS_1348	CH482383.1	1451293	1452168	-	GCA_000152525.1_ASM15252v1_genomic_CDS_1348	1	shell	0	4	3
GCA_000152525.1_ASM15252v1_genomic_CDS_1349	CH482383.1	1452411	1454063	+	GCA_000705215.1_RH_utaHolly_4_genomic_CDS_5654	1	shell	0	3	1
GCA_000152525.1_ASM15252v1_genomic_CDS_1350	CH482383.1	1454235	1456661	+	GCA_001453465.1_WH-SGI-V-07639_genomic_CDS_1814	1	shell	0	2	1
GCA_000152525.1_ASM15252v1_genomic_CDS_1351	CH482383.1	1456761	1457726	-	GCA_000987945.1_ASM98794v1_genomic_CDS_2845	1	shell	0	2	1
GCA_000152525.1_ASM15252v1_genomic_CDS_1352	CH482383.1	1457775	1472753	-	GCA_001921095.1_TRN6622_genomic_CDS_4834	1	shell	0	5	7
GCA_000152525.1_ASM15252v1_genomic_CDS_1353	CH482383.1	1472754	1477505	-	GCA_000258285.1_ASM25828v1_genomic_CDS_5988	1	shell	0	3	13
GCA_000152525.1_ASM15252v1_genomic_CDS_1354	CH482383.1	1477578	1485170	-	GCA_000705195.1_RH_uta_asm_3_0324_genomic_CDS_2727	1	cloud	0	3	3
GCA_000152525.1_ASM15252v1_genomic_CDS_1355	CH482383.1	1485488	1486699	+	GCA_000531435.1_PA38182_genomic_CDS_7197	1	shell	0	3	7
GCA_000152525.1_ASM15252v1_genomic_CDS_1356	CH482383.1	1486696	1487235	+	GCA_001010525.1_ASM101052v1_genomic_CDS_0723	1	shell	0	4	1
GCA_000152525.1_ASM15252v1_genomic_CDS_1357	CH482383.1	1487232	1487561	+	GCA_000825745.1_PAE221_genomic_CDS_0004	1	shell	0	4	10
GCA_000152525.1_ASM15252v1_genomic_CDS_1358	CH482383.1	1487558	1488118	+	GCA_000258285.1_ASM25828v1_genomic_CDS_5983	1	shell	1	2	1
GCA_000152525.1_ASM15252v1_genomic_CDS_1359	CH482383.1	1488151	1489104	+	GCA_000258285.1_ASM25828v1_genomic_CDS_5982	1	persistent	0	5	14
GCA_000152525.1_ASM15252v1_genomic_CDS_1360	CH482383.1	1489101	1489856	+	GCA_002025755.1_ASM202575v1_genomic_CDS_1133	1	shell	3	0	3
GCA_000152525.1_ASM15252v1_genomic_CDS_1361	CH482383.1	1490215	1490676	+	GCA_000152525.1_ASM15252v1_genomic_CDS_1361	1	cloud	0	2	0
GCA_000152525.1_ASM15252v1_genomic_CDS_1362	CH482383.1	1490866	1491789	+	GCA_000505805.1_P.aer_PFK10_genomic_CDS_2675	1	shell	2	2	2
GCA_000152525.1_ASM15252v1_genomic_CDS_1363	CH482383.1	1491946	1492632	-	GCA_001036075.1_ASM103607v1_genomic_CDS_3275	1	shell	3	1	1
GCA_000152525.1_ASM15252v1_genomic_CDS_1364	CH482383.1	1492633	1492851	-	GCA_000497835.1_L18_assembly_1.0_genomic_CDS_1044	1	persistent	3	5	14
GCA_000152525.1_ASM15252v1_genomic_CDS_1365	CH482383.1	1492929	1494338	-	GCA_000467005.1_ASM46700v1_genomic_CDS_6632	1	persistent	2	7	17
GCA_000152525.1_ASM15252v1_genomic_CDS_1366	CH482383.1	1494517	1495836	-	GCA_001452885.1_WH-SGI-V-07252_genomic_CDS_2179	1	shell	1	1	3
GCA_000152525.1_ASM15252v1_genomic_CDS_1367	CH482383.1	1495829	1496254	-	GCA_000467675.1_PseVRFPA03_genomic_CDS_5218	1	shell	0	3	2
GCA_000152525.1_ASM15252v1_genomic_CDS_1368	CH482383.1	1496613	1498439	+	GCA_001045515.1_ASM104551v1_genomic_CDS_4856	1	shell	0	3	2
GCA_000152525.1_ASM15252v1_genomic_CDS_1369	CH482383.1	1498255	1499193	-	GCA_000505825.1_P.aer_PK6_genomic_CDS_2629	1	shell	0	3	4
GCA_000152525.1_ASM15252v1_genomic_CDS_1370	CH482383.1	1499294	1500154	+	GCA_001990445.1_ASM199044v1_genomic_CDS_5140	1	shell	0	3	1
GCA_000152525.1_ASM15252v1_genomic_CDS_1371	CH482383.1	1500252	1500932	+	GCA_000467675.1_PseVRFPA03_genomic_CDS_5220	1	shell	0	3	1
GCA_000152525.1_ASM15252v1_genomic_CDS_1372	CH482383.1	1500987	1501613	+	GCA_000987945.1_ASM98794v1_genomic_CDS_1239	2	shell	1	7	23
GCA_000152525.1_ASM15252v1_genomic_CDS_1373	CH482383.1	1501687	1503108	+	GCA_000987945.1_ASM98794v1_genomic_CDS_1238	1	shell	0	3	1
GCA_000152525.1_ASM15252v1_genomic_CDS_1374	CH482383.1	1503142	1504068	+	GCA_000152525.1_ASM15252v1_genomic_CDS_1374	1	cloud	0	2	0
GCA_000152525.1_ASM15252v1_genomic_CDS_1375	CH482383.1	1504329	1504637	+	GCA_000467675.1_PseVRFPA03_genomic_CDS_2334	6	shell	5	26	71
GCA_000152525.1_ASM15252v1_genomic_CDS_1376	CH482383.1	1504670	1505491	+	GCA_001010525.1_ASM101052v1_genomic_CDS_0595	7	shell	4	19	74
GCA_000152525.1_ASM15252v1_genomic_CDS_1377	CH482383.1	1505509	1505823	+	GCA_000751715.1_HGAP_corrected_genomic_CDS_3637	2	shell	0	5	7
GCA_000152525.1_ASM15252v1_genomic_CDS_1378	CH482383.1	1506091	1506699	-	GCA_000152525.1_ASM15252v1_genomic_CDS_1378	1	cloud	0	2	0
GCA_000152525.1_ASM15252v1_genomic_CDS_1379	CH482383.1	1507042	1508016	+	GCA_001914085.1_ASM191408v1_genomic_CDS_6178	1	shell	0	1	9
GCA_000152525.1_ASM15252v1_genomic_CDS_1380	CH482383.1	1508013	1511243	+	GCA_000152525.1_ASM15252v1_genomic_CDS_1380	1	cloud	0	1	1
GCA_000152525.1_ASM15252v1_genomic_CDS_1381	CH482383.1	1511301	1512605	+	GCA_000152525.1_ASM15252v1_genomic_CDS_1381	1	cloud	0	0	2
GCA_000152525.1_ASM15252v1_genomic_CDS_1382	CH482383.1	1512592	1513575	+	GCA_001007345.1_ASM100734v1_genomic_CDS_4422	1	cloud	0	0	2
GCA_000152525.1_ASM15252v1_genomic_CDS_1383	CH482383.1	1513586	1514614	+	GCA_001605875.1_ASM160587v1_genomic_CDS_6019	1	cloud	0	0	4
GCA_000152525.1_ASM15252v1_genomic_CDS_1384	CH482383.1	1514618	1515181	+	GCA_000987945.1_ASM98794v1_genomic_CDS_5815	1	cloud	0	1	7
GCA_000152525.1_ASM15252v1_genomic_CDS_1385	CH482383.1	1516507	1517019	+	GCA_000505825.1_P.aer_PK6_genomic_CDS_2616	1	shell	0	4	10
GCA_000152525.1_ASM15252v1_genomic_CDS_1386	CH482383.1	1517543	1518340	+	GCA_000505825.1_P.aer_PK6_genomic_CDS_2615	1	shell	0	3	2
GCA_000152525.1_ASM15252v1_genomic_CDS_1387	CH482383.1	1518473	1528558	-	GCA_000987945.1_ASM98794v1_genomic_CDS_5819	1	shell	0	6	15
GCA_000152525.1_ASM15252v1_genomic_CDS_1388	CH482383.1	1528752	1530971	+	GCA_000152525.1_ASM15252v1_genomic_CDS_1388	1	cloud	0	2	2
GCA_000152525.1_ASM15252v1_genomic_CDS_1389	CH482383.1	1531575	1532339	-	GCA_001453465.1_WH-SGI-V-07639_genomic_CDS_3106	1	shell	1	1	6
GCA_000152525.1_ASM15252v1_genomic_CDS_1390	CH482383.1	1532983	1533546	+	GCA_000282735.1_ASM28273v1_genomic_CDS_0812	1	persistent	0	8	15
GCA_000152525.1_ASM15252v1_genomic_CDS_1391	CH482383.1	1533626	1534639	-	GCA_000705155.1_RH_utaHolly_2_genomic_CDS_5742	1	shell	1	1	0
GCA_000152525.1_ASM15252v1_genomic_CDS_1392	CH482383.1	1534815	1535729	-	GCA_001465445.1_ADP0v1_genomic_CDS_3946	1	shell	2	4	10
GCA_000152525.1_ASM15252v1_genomic_CDS_1393	CH482383.1	1535991	1536236	+	GCA_000412735.1_pagenome_genomic_CDS_2741	1	shell	0	2	1
GCA_000152525.1_ASM15252v1_genomic_CDS_1394	CH482383.1	1536273	1537277	-	GCA_000399805.1_Pseudoaeru02_genomic_CDS_3358	1	shell	0	4	1
GCA_000152525.1_ASM15252v1_genomic_CDS_1395	CH482383.1	1537274	1537483	-	GCA_002025755.1_ASM202575v1_genomic_CDS_4947	1	shell	0	2	3
GCA_000152525.1_ASM15252v1_genomic_CDS_1396	CH482383.1	1537473	1538249	-	GCA_000505805.1_P.aer_PFK10_genomic_CDS_2643	1	shell	0	3	6
GCA_000152525.1_ASM15252v1_genomic_CDS_1397	CH482383.1	1538276	1539466	-	GCA_000152525.1_ASM15252v1_genomic_CDS_1397	1	cloud	0	2	0
GCA_000152525.1_ASM15252v1_genomic_CDS_1398	CH482383.1	1540001	1540915	+	GCA_001465155.1_ASM146515v1_genomic_CDS_1471	1	shell	0	3	4
GCA_000152525.1_ASM15252v1_genomic_CDS_1399	CH482383.1	1541439	1541984	-	GCA_000825745.1_PAE221_genomic_CDS_0358	1	shell	0	4	4
GCA_000152525.1_ASM15252v1_genomic_CDS_1400	CH482383.1	1541981	1543966	-	GCA_000497835.1_L18_assembly_1.0_genomic_CDS_3190	1	shell	0	3	9
GCA_000152525.1_ASM15252v1_genomic_CDS_1401	CH482383.1	1543995	1544429	-	GCA_000258285.1_ASM25828v1_genomic_CDS_5952	1	shell	1	3	4
GCA_000152525.1_ASM15252v1_genomic_CDS_1402	CH482383.1	1544583	1545473	-	GCA_001465445.1_ADP0v1_genomic_CDS_3268	1	shell	1	2	5
GCA_000152525.1_ASM15252v1_genomic_CDS_1403	CH482383.1	1545621	1546640	-	GCA_001400275.1_PdaICMP9757_genomic_CDS_2432	1	persistent	0	6	9
GCA_000152525.1_ASM15252v1_genomic_CDS_1404	CH482383.1	1546652	1548214	-	GCA_001990445.1_ASM199044v1_genomic_CDS_5370	1	shell	1	3	3
GCA_000152525.1_ASM15252v1_genomic_CDS_1405	CH482383.1	1549359	1550222	+	GCA_000152525.1_ASM15252v1_genomic_CDS_1405	1	shell	0	3	3
GCA_000152525.1_ASM15252v1_genomic_CDS_1406	CH482383.1	1550390	1551094	+	GCA_000531435.1_PA38182_genomic_CDS_2650	1	shell	0	2	1
GCA_000152525.1_ASM15252v1_genomic_CDS_1407	CH482383.1	1551140	1552261	-	GCA_000705195.1_RH_uta_asm_3_0324_genomic_CDS_1879	1	shell	4	4	3
GCA_000152525.1_ASM15252v1_genomic_CDS_1408	CH482383.1	1552355	1553731	-	GCA_000987945.1_ASM98794v1_genomic_CDS_4583	1	persistent	3	3	14
GCA_000152525.1_ASM15252v1_genomic_CDS_1409	CH482383.1	1553779	1554240	-	GCA_000751155.1_PSV1.0_genomic_CDS_1407	4	persistent	10	15	64
GCA_000152525.1_ASM15252v1_genomic_CDS_1410	CH482383.1	1554366	1555034	-	GCA_000751155.1_PSV1.0_genomic_CDS_1407	4	persistent	10	15	64
GCA_000152525.1_ASM15252v1_genomic_CDS_1411	CH482383.1	1555679	1558327	-	GCA_001465155.1_ASM146515v1_genomic_CDS_1486	1	persistent	2	7	36
GCA_000152525.1_ASM15252v1_genomic_CDS_1412	CH482383.1	1558338	1558721	-	GCA_001045515.1_ASM104551v1_genomic_CDS_4890	1	shell	1	2	4
GCA_000152525.1_ASM15252v1_genomic_CDS_1413	CH482383.1	1558980	1559903	-	GCA_001453465.1_WH-SGI-V-07639_genomic_CDS_5125	1	shell	0	2	0
GCA_000152525.1_ASM15252v1_genomic_CDS_1414	CH482383.1	1560026	1561768	+	GCA_001453465.1_WH-SGI-V-07639_genomic_CDS_5126	1	shell	1	1	0
GCA_000152525.1_ASM15252v1_genomic_CDS_1415	CH482383.1	1561776	1563311	-	GCA_001465025.1_Pseudomonas_sp._Ga0074129_genomic_CDS_1404	1	persistent	2	6	24
GCA_000152525.1_ASM15252v1_genomic_CDS_1416	CH482383.1	1563393	1564310	-	GCA_000572265.1_PA01_BK1_genomic_CDS_3092	1	shell	1	1	1
GCA_000152525.1_ASM15252v1_genomic_CDS_1417	CH482383.1	1564513	1566093	-	GCA_000335395.3_ASM33539v3_genomic_CDS_2463	1	shell	0	2	1
GCA_000152525.1_ASM15252v1_genomic_CDS_1418	CH482383.1	1566250	1566471	+	GCA_000531435.1_PA38182_genomic_CDS_2661	1	shell	0	2	3
