gene	contig	start	stop	strand	family	nb_copy_in_org	partition	persistent_neighbors	shell_neighbors	cloud_neighbors
GCA_000258285.1_ASM25828v1_genomic_CDS_1510	AJKG01000032.1	21981	23264	-	GCA_000733615.1_ASM73361v1_genomic_CDS_4714	2	shell	2	5	26
GCA_000258285.1_ASM25828v1_genomic_CDS_1511	AJKG01000032.1	23261	23899	-	GCA_000705155.1_RH_utaHolly_2_genomic_CDS_0103	1	shell	0	4	5
GCA_000258285.1_ASM25828v1_genomic_CDS_1512	AJKG01000032.1	23948	24943	-	GCA_001605875.1_ASM160587v1_genomic_CDS_2270	1	shell	0	3	0
GCA_000258285.1_ASM25828v1_genomic_CDS_1513	AJKG01000032.1	25057	25884	-	GCA_000467675.1_PseVRFPA03_genomic_CDS_3463	1	shell	0	2	2
GCA_000258285.1_ASM25828v1_genomic_CDS_1514	AJKG01000032.1	25895	27097	-	GCA_001312165.1_ASM131216v1_genomic_CDS_1500	1	shell	1	4	9
GCA_000258285.1_ASM25828v1_genomic_CDS_1515	AJKG01000032.1	27153	28505	-	GCA_001010525.1_ASM101052v1_genomic_CDS_1621	1	shell	0	2	0
GCA_000258285.1_ASM25828v1_genomic_CDS_1516	AJKG01000032.1	28544	28924	-	GCA_001452885.1_WH-SGI-V-07252_genomic_CDS_3555	1	shell	0	2	0
GCA_000258285.1_ASM25828v1_genomic_CDS_1517	AJKG01000032.1	28939	30099	-	GCA_001269555.1_ASM126955v1_genomic_CDS_2102	1	shell	0	4	14
GCA_000258285.1_ASM25828v1_genomic_CDS_1518	AJKG01000032.1	30145	30972	-	GCA_000987945.1_ASM98794v1_genomic_CDS_3277	1	shell	0	3	2
GCA_000258285.1_ASM25828v1_genomic_CDS_1519	AJKG01000032.1	31089	31985	+	GCA_000759445.1_ASM75944v1_genomic_CDS_0201	1	shell	1	2	20
GCA_000258285.1_ASM25828v1_genomic_CDS_1520	AJKG01000032.1	32119	33063	-	GCA_000733635.1_ASM73363v1_genomic_CDS_6786	1	shell	0	3	3
GCA_000258285.1_ASM25828v1_genomic_CDS_1521	AJKG01000032.1	33283	35478	+	GCA_001045515.1_ASM104551v1_genomic_CDS_2979	1	shell	0	4	1
GCA_000258285.1_ASM25828v1_genomic_CDS_1522	AJKG01000032.1	35747	36013	+	GCA_002025755.1_ASM202575v1_genomic_CDS_1013	1	shell	1	1	3
GCA_000258285.1_ASM25828v1_genomic_CDS_1523	AJKG01000032.1	36231	37790	-	GCA_001400935.1_PreICMP16945_genomic_CDS_3419	1	persistent	2	3	23
GCA_000258285.1_ASM25828v1_genomic_CDS_1524	AJKG01000032.1	38074	38862	+	GCA_000467005.1_ASM46700v1_genomic_CDS_0416	1	persistent	2	0	5
GCA_000258285.1_ASM25828v1_genomic_CDS_1525	AJKG01000032.1	38967	39323	+	GCA_000275925.1_ASM27592v1_genomic_CDS_2066	1	persistent	2	4	16
GCA_000258285.1_ASM25828v1_genomic_CDS_1526	AJKG01000032.1	39320	40519	+	GCA_000258285.1_ASM25828v1_genomic_CDS_1526	1	shell	1	1	3
GCA_000258285.1_ASM25828v1_genomic_CDS_1527	AJKG01000032.1	40833	41765	+	GCA_000505805.1_P.aer_PFK10_genomic_CDS_4310	1	shell	1	1	3
GCA_000258285.1_ASM25828v1_genomic_CDS_1528	AJKG01000032.1	41788	42201	-	GCA_000953455.1_Ppseudo_Pac_genomic_CDS_3001	1	persistent	2	5	26
GCA_000258285.1_ASM25828v1_genomic_CDS_1529	AJKG01000032.1	42323	42706	-	GCA_000733635.1_ASM73363v1_genomic_CDS_6130	1	shell	2	1	4
GCA_000258285.1_ASM25828v1_genomic_CDS_1530	AJKG01000032.1	42859	44277	-	GCA_001400995.1_PrhICMP9756_genomic_CDS_2943	2	persistent	2	10	22
GCA_000258285.1_ASM25828v1_genomic_CDS_1531	AJKG01000032.1	44575	45648	-	GCA_001705955.1_ASM170595v1_genomic_CDS_4029	1	shell	2	1	10
GCA_000258285.1_ASM25828v1_genomic_CDS_1532	AJKG01000032.1	45970	46758	+	GCA_000751715.1_HGAP_corrected_genomic_CDS_1682	1	shell	0	4	1
GCA_000258285.1_ASM25828v1_genomic_CDS_1533	AJKG01000032.1	46842	47015	+	GCA_000705195.1_RH_uta_asm_3_0324_genomic_CDS_2581	1	shell	0	2	3
GCA_000258285.1_ASM25828v1_genomic_CDS_1534	AJKG01000032.1	47041	48000	+	GCA_000335395.3_ASM33539v3_genomic_CDS_4067	1	shell	0	3	1
GCA_000258285.1_ASM25828v1_genomic_CDS_1535	AJKG01000032.1	48052	48834	-	GCA_002088155.1_ASM208815v1_genomic_CDS_1534	1	shell	0	2	2
GCA_000258285.1_ASM25828v1_genomic_CDS_1536	AJKG01000032.1	48909	51362	-	GCA_000152525.1_ASM15252v1_genomic_CDS_5600	1	shell	1	1	4
GCA_000258285.1_ASM25828v1_genomic_CDS_1537	AJKG01000032.1	51657	53447	-	GCA_000497835.1_L18_assembly_1.0_genomic_CDS_0677	1	persistent	2	7	30
GCA_000258285.1_ASM25828v1_genomic_CDS_1538	AJKG01000032.1	53440	54078	-	GCA_001914085.1_ASM191408v1_genomic_CDS_2525	1	shell	2	0	1
GCA_000258285.1_ASM25828v1_genomic_CDS_1539	AJKG01000032.1	54082	55020	-	GCA_000759445.1_ASM75944v1_genomic_CDS_1988	1	persistent	0	5	21
GCA_000258285.1_ASM25828v1_genomic_CDS_1540	AJKG01000032.1	55185	55490	-	GCA_000558345.1_MDR_VRFPA09_genomic_CDS_4538	1	shell	1	1	0
GCA_000258285.1_ASM25828v1_genomic_CDS_1541	AJKG01000032.1	55504	56007	-	GCA_000399805.1_Pseudoaeru02_genomic_CDS_1531	1	shell	0	2	1
GCA_000258285.1_ASM25828v1_genomic_CDS_1542	AJKG01000032.1	56220	57239	+	GCA_001547575.1_ASM154757v1_genomic_CDS_6241	1	shell	1	1	2
GCA_000258285.1_ASM25828v1_genomic_CDS_1543	AJKG01000032.1	57368	58762	+	GCA_001706005.1_ASM170600v1_genomic_CDS_0592	1	persistent	1	6	24
GCA_000258285.1_ASM25828v1_genomic_CDS_1544	AJKG01000032.1	58755	59378	+	GCA_000705155.1_RH_utaHolly_2_genomic_CDS_0136	1	shell	1	1	2
GCA_000258285.1_ASM25828v1_genomic_CDS_1545	AJKG01000032.1	59658	60827	+	GCA_000572265.1_PA01_BK1_genomic_CDS_5637	1	shell	0	2	1
GCA_000258285.1_ASM25828v1_genomic_CDS_1546	AJKG01000032.1	61004	61966	+	GCA_000467675.1_PseVRFPA03_genomic_CDS_3428	1	shell	0	2	0
GCA_000258285.1_ASM25828v1_genomic_CDS_1547	AJKG01000032.1	61977	62396	-	GCA_000467675.1_PseVRFPA03_genomic_CDS_3427	1	shell	1	1	1
GCA_000258285.1_ASM25828v1_genomic_CDS_1548	AJKG01000032.1	62650	63600	-	GCA_001400275.1_PdaICMP9757_genomic_CDS_1778	1	persistent	3	5	13
GCA_000258285.1_ASM25828v1_genomic_CDS_1549	AJKG01000032.1	63734	64333	-	GCA_000467675.1_PseVRFPA03_genomic_CDS_3425	1	shell	1	3	2
GCA_000258285.1_ASM25828v1_genomic_CDS_1550	AJKG01000032.1	64488	66473	+	GCA_000705215.1_RH_utaHolly_4_genomic_CDS_3633	1	shell	0	2	0
GCA_000258285.1_ASM25828v1_genomic_CDS_1551	AJKG01000032.1	66558	67298	+	GCA_000505825.1_P.aer_PK6_genomic_CDS_4250	1	shell	0	2	4
GCA_000258285.1_ASM25828v1_genomic_CDS_1552	AJKG01000032.1	67676	69688	+	GCA_000505825.1_P.aer_PK6_genomic_CDS_4251	1	shell	0	2	1
GCA_000258285.1_ASM25828v1_genomic_CDS_1553	AJKG01000032.1	70030	72222	+	GCA_002088155.1_ASM208815v1_genomic_CDS_1516	1	shell	0	3	1
GCA_000258285.1_ASM25828v1_genomic_CDS_1554	AJKG01000032.1	72240	72863	+	GCA_000335395.3_ASM33539v3_genomic_CDS_4088	1	shell	0	3	3
GCA_000258285.1_ASM25828v1_genomic_CDS_1555	AJKG01000032.1	72951	74171	+	GCA_000496325.1_MDRPA05_genomic_CDS_3169	1	shell	0	5	2
GCA_000258285.1_ASM25828v1_genomic_CDS_1556	AJKG01000032.1	74175	75134	-	GCA_000152525.1_ASM15252v1_genomic_CDS_5580	1	shell	1	1	0
GCA_000258285.1_ASM25828v1_genomic_CDS_1557	AJKG01000032.1	75325	76437	-	GCA_001705955.1_ASM170595v1_genomic_CDS_0449	1	persistent	1	4	24
GCA_000258285.1_ASM25828v1_genomic_CDS_1558	AJKG01000032.1	76478	77068	-	GCA_000258285.1_ASM25828v1_genomic_CDS_1558	1	shell	3	0	2
GCA_000258285.1_ASM25828v1_genomic_CDS_1559	AJKG01000032.1	77219	77701	-	GCA_000467025.1_ASM46702v1_genomic_CDS_6520	1	persistent	4	1	9
GCA_000258285.1_ASM25828v1_genomic_CDS_1560	AJKG01000032.1	77907	78392	-	GCA_001400995.1_PrhICMP9756_genomic_CDS_4957	1	persistent	2	2	19
GCA_000258285.1_ASM25828v1_genomic_CDS_1561	AJKG01000032.1	78699	79883	+	GCA_001007345.1_ASM100734v1_genomic_CDS_4582	1	shell	1	2	5
GCA_000258285.1_ASM25828v1_genomic_CDS_1562	AJKG01000032.1	79946	82060	+	GCA_000751715.1_HGAP_corrected_genomic_CDS_1651	1	shell	0	2	2
GCA_000258285.1_ASM25828v1_genomic_CDS_1563	AJKG01000032.1	82187	83101	+	GCA_001007345.1_ASM100734v1_genomic_CDS_4584	1	shell	1	1	2
GCA_000258285.1_ASM25828v1_genomic_CDS_1564	AJKG01000032.1	83171	83884	-	GCA_000292775.1_PPS11_1.0_genomic_CDS_5888	1	persistent	1	6	11
GCA_000258285.1_ASM25828v1_genomic_CDS_1565	AJKG01000032.1	83990	84631	-	GCA_001828735.1_ASM182873v1_genomic_CDS_3004	1	persistent	1	3	23
GCA_000258285.1_ASM25828v1_genomic_CDS_1566	AJKG01000032.1	84733	85752	-	GCA_001465445.1_ADP0v1_genomic_CDS_0572	1	shell	1	2	4
GCA_000258285.1_ASM25828v1_genomic_CDS_1567	AJKG01000032.1	85877	86710	+	GCA_002088155.1_ASM208815v1_genomic_CDS_1502	1	shell	0	2	2
GCA_000258285.1_ASM25828v1_genomic_CDS_1568	AJKG01000032.1	86845	87786	-	GCA_000399805.1_Pseudoaeru02_genomic_CDS_1499	1	shell	0	3	3
GCA_000258285.1_ASM25828v1_genomic_CDS_1569	AJKG01000032.1	87895	88578	-	GCA_001010525.1_ASM101052v1_genomic_CDS_0691	1	shell	0	2	0
GCA_000258285.1_ASM25828v1_genomic_CDS_1570	AJKG01000032.1	88666	89544	+	GCA_001465445.1_ADP0v1_genomic_CDS_0576	1	shell	0	8	17
GCA_000258285.1_ASM25828v1_genomic_CDS_1571	AJKG01000032.1	90046	91881	+	GCA_000258285.1_ASM25828v1_genomic_CDS_1571	1	cloud	0	1	1
GCA_000258285.1_ASM25828v1_genomic_CDS_1572	AJKG01000032.1	92097	92888	+	GCA_000258285.1_ASM25828v1_genomic_CDS_1572	1	cloud	1	0	2
GCA_000258285.1_ASM25828v1_genomic_CDS_1573	AJKG01000032.1	92901	93536	+	GCA_000258285.1_ASM25828v1_genomic_CDS_1573	1	cloud	0	0	2
GCA_000258285.1_ASM25828v1_genomic_CDS_1574	AJKG01000032.1	93546	94388	+	GCA_000258285.1_ASM25828v1_genomic_CDS_1574	1	cloud	0	0	3
GCA_000258285.1_ASM25828v1_genomic_CDS_1575	AJKG01000032.1	94666	95310	+	GCA_000258285.1_ASM25828v1_genomic_CDS_1575	1	cloud	0	0	2
GCA_000258285.1_ASM25828v1_genomic_CDS_1576	AJKG01000032.1	95435	95854	+	GCA_000258285.1_ASM25828v1_genomic_CDS_1576	1	cloud	0	0	2
GCA_000258285.1_ASM25828v1_genomic_CDS_1577	AJKG01000032.1	95860	96456	+	GCA_000258285.1_ASM25828v1_genomic_CDS_1577	1	cloud	0	0	2
GCA_000258285.1_ASM25828v1_genomic_CDS_1578	AJKG01000032.1	96616	97572	+	GCA_000258285.1_ASM25828v1_genomic_CDS_1578	1	cloud	0	0	2
GCA_000258285.1_ASM25828v1_genomic_CDS_1579	AJKG01000032.1	98667	99143	+	GCA_000258285.1_ASM25828v1_genomic_CDS_1579	1	cloud	0	0	2
GCA_000258285.1_ASM25828v1_genomic_CDS_1580	AJKG01000032.1	99540	100085	+	GCA_001453465.1_WH-SGI-V-07639_genomic_CDS_5256	1	cloud	0	1	3
GCA_000258285.1_ASM25828v1_genomic_CDS_1581	AJKG01000032.1	100012	100740	-	GCA_000705155.1_RH_utaHolly_2_genomic_CDS_0164	1	cloud	0	1	2
GCA_000258285.1_ASM25828v1_genomic_CDS_1582	AJKG01000032.1	101021	101284	+	GCA_001453465.1_WH-SGI-V-07639_genomic_CDS_5254	2	shell	0	4	18
GCA_000258285.1_ASM25828v1_genomic_CDS_1583	AJKG01000033.1	801	1286	+	GCA_000705155.1_RH_utaHolly_2_genomic_CDS_0167	1	cloud	0	1	2
GCA_000258285.1_ASM25828v1_genomic_CDS_1584	AJKG01000033.1	2142	3251	+	GCA_001451445.1_WH-SGI-V-07422_genomic_CDS_5764	1	cloud	0	0	3
GCA_000258285.1_ASM25828v1_genomic_CDS_1585	AJKG01000033.1	3475	5283	-	GCA_000705155.1_RH_utaHolly_2_genomic_CDS_0170	1	cloud	0	0	2
GCA_000258285.1_ASM25828v1_genomic_CDS_1586	AJKG01000033.1	5283	7739	-	GCA_001453465.1_WH-SGI-V-07639_genomic_CDS_5139	1	cloud	0	0	2
GCA_000258285.1_ASM25828v1_genomic_CDS_1587	AJKG01000033.1	7739	9229	-	GCA_001451445.1_WH-SGI-V-07422_genomic_CDS_5761	1	cloud	0	0	2
GCA_000258285.1_ASM25828v1_genomic_CDS_1588	AJKG01000033.1	9213	12605	-	GCA_001453465.1_WH-SGI-V-07639_genomic_CDS_5141	1	cloud	0	0	2
GCA_000258285.1_ASM25828v1_genomic_CDS_1589	AJKG01000033.1	12612	14015	-	GCA_000705155.1_RH_utaHolly_2_genomic_CDS_0174	1	cloud	0	0	2
GCA_000258285.1_ASM25828v1_genomic_CDS_1590	AJKG01000033.1	14021	14713	-	GCA_000258285.1_ASM25828v1_genomic_CDS_1590	1	cloud	0	0	2
GCA_000258285.1_ASM25828v1_genomic_CDS_1591	AJKG01000033.1	14713	15384	-	GCA_002256045.1_ASM225604v1_genomic_CDS_0483	1	cloud	0	1	7
GCA_000258285.1_ASM25828v1_genomic_CDS_1592	AJKG01000033.1	15552	16898	-	GCA_000258285.1_ASM25828v1_genomic_CDS_1592	1	cloud	0	1	2
GCA_000258285.1_ASM25828v1_genomic_CDS_1593	AJKG01000033.1	16965	17861	-	GCA_000258285.1_ASM25828v1_genomic_CDS_1593	1	cloud	0	0	2
GCA_000258285.1_ASM25828v1_genomic_CDS_1594	AJKG01000033.1	17861	19588	-	GCA_000258285.1_ASM25828v1_genomic_CDS_1594	1	cloud	0	0	2
GCA_000258285.1_ASM25828v1_genomic_CDS_1595	AJKG01000033.1	19649	20836	-	GCA_000258285.1_ASM25828v1_genomic_CDS_1595	1	cloud	0	0	2
GCA_000258285.1_ASM25828v1_genomic_CDS_1596	AJKG01000033.1	20833	22416	-	GCA_001453465.1_WH-SGI-V-07639_genomic_CDS_3814	1	cloud	0	0	11
GCA_000258285.1_ASM25828v1_genomic_CDS_1597	AJKG01000033.1	22450	24579	-	GCA_000258285.1_ASM25828v1_genomic_CDS_1597	1	cloud	0	0	2
GCA_000258285.1_ASM25828v1_genomic_CDS_1598	AJKG01000033.1	24588	27986	-	GCA_001465025.1_Pseudomonas_sp._Ga0074129_genomic_CDS_2473	1	cloud	0	0	4
GCA_000258285.1_ASM25828v1_genomic_CDS_1599	AJKG01000033.1	28019	29500	-	GCA_002256045.1_ASM225604v1_genomic_CDS_0491	1	cloud	0	0	6
GCA_000258285.1_ASM25828v1_genomic_CDS_1600	AJKG01000033.1	29964	30950	+	GCA_001453465.1_WH-SGI-V-07639_genomic_CDS_4697	1	cloud	0	0	2
GCA_000258285.1_ASM25828v1_genomic_CDS_1601	AJKG01000033.1	31214	32743	+	GCA_000258285.1_ASM25828v1_genomic_CDS_1601	1	cloud	0	0	4
GCA_000258285.1_ASM25828v1_genomic_CDS_1602	AJKG01000033.1	32698	32865	-	GCA_000258285.1_ASM25828v1_genomic_CDS_1602	1	cloud	0	0	2
GCA_000258285.1_ASM25828v1_genomic_CDS_1603	AJKG01000033.1	33495	34619	-	GCA_000258285.1_ASM25828v1_genomic_CDS_1603	1	cloud	0	1	4
GCA_000258285.1_ASM25828v1_genomic_CDS_1604	AJKG01000033.1	34622	35488	-	GCA_000531435.1_PA38182_genomic_CDS_7152	1	cloud	0	0	2
GCA_000258285.1_ASM25828v1_genomic_CDS_1605	AJKG01000033.1	35485	36513	-	GCA_000531435.1_PA38182_genomic_CDS_7153	1	cloud	0	0	3
GCA_000258285.1_ASM25828v1_genomic_CDS_1606	AJKG01000033.1	36763	37716	-	GCA_000531435.1_PA38182_genomic_CDS_7154	1	cloud	0	0	2
GCA_000258285.1_ASM25828v1_genomic_CDS_1607	AJKG01000033.1	37709	38479	-	GCA_000531435.1_PA38182_genomic_CDS_7155	1	cloud	0	0	3
GCA_000258285.1_ASM25828v1_genomic_CDS_1608	AJKG01000033.1	38479	38577	-	GCA_000705155.1_RH_utaHolly_2_genomic_CDS_0197	1	cloud	0	0	2
GCA_000258285.1_ASM25828v1_genomic_CDS_1609	AJKG01000033.1	38629	38772	-	GCA_000705155.1_RH_utaHolly_2_genomic_CDS_0198	1	cloud	0	0	5
GCA_000258285.1_ASM25828v1_genomic_CDS_1610	AJKG01000033.1	38816	39625	-	GCA_000531435.1_PA38182_genomic_CDS_7158	1	cloud	0	0	2
GCA_000258285.1_ASM25828v1_genomic_CDS_1611	AJKG01000033.1	39655	40284	-	GCA_000572265.1_PA01_BK1_genomic_CDS_4724	1	cloud	0	1	2
GCA_000258285.1_ASM25828v1_genomic_CDS_1612	AJKG01000034.1	1452	1724	+	GCA_001990445.1_ASM199044v1_genomic_CDS_3055	1	shell	1	3	3
GCA_000258285.1_ASM25828v1_genomic_CDS_1613	AJKG01000034.1	1755	2180	-	GCA_000705195.1_RH_uta_asm_3_0324_genomic_CDS_6075	1	persistent	1	10	31
GCA_000258285.1_ASM25828v1_genomic_CDS_1614	AJKG01000034.1	2281	3165	+	GCA_001990445.1_ASM199044v1_genomic_CDS_3057	1	shell	1	1	3
GCA_000258285.1_ASM25828v1_genomic_CDS_1615	AJKG01000034.1	3138	4091	-	GCA_001452885.1_WH-SGI-V-07252_genomic_CDS_3619	1	shell	0	3	4
GCA_000258285.1_ASM25828v1_genomic_CDS_1616	AJKG01000034.1	4312	4746	+	GCA_001452885.1_WH-SGI-V-07252_genomic_CDS_3620	1	shell	0	2	2
GCA_000258285.1_ASM25828v1_genomic_CDS_1617	AJKG01000034.1	4743	5990	+	GCA_001450625.1_WH-SGI-V-07185_genomic_CDS_5660	1	shell	0	4	5
GCA_000258285.1_ASM25828v1_genomic_CDS_1618	AJKG01000034.1	6279	7574	+	GCA_000705215.1_RH_utaHolly_4_genomic_CDS_3601	1	shell	0	2	3
GCA_000258285.1_ASM25828v1_genomic_CDS_1619	AJKG01000034.1	7571	8818	+	GCA_000152525.1_ASM15252v1_genomic_CDS_5553	1	shell	0	2	3
GCA_000258285.1_ASM25828v1_genomic_CDS_1620	AJKG01000034.1	8849	9550	+	GCA_000152525.1_ASM15252v1_genomic_CDS_5552	1	shell	0	2	2
GCA_000258285.1_ASM25828v1_genomic_CDS_1621	AJKG01000034.1	9657	10973	+	GCA_001036075.1_ASM103607v1_genomic_CDS_5000	1	shell	1	3	2
GCA_000258285.1_ASM25828v1_genomic_CDS_1622	AJKG01000034.1	11025	11498	-	GCA_000258285.1_ASM25828v1_genomic_CDS_1622	1	shell	0	2	1
GCA_000258285.1_ASM25828v1_genomic_CDS_1623	AJKG01000034.1	11567	12334	-	GCA_000505805.1_P.aer_PFK10_genomic_CDS_4374	1	shell	0	2	2
GCA_000258285.1_ASM25828v1_genomic_CDS_1624	AJKG01000034.1	12961	13356	-	GCA_000152525.1_ASM15252v1_genomic_CDS_5548	1	shell	0	2	1
GCA_000258285.1_ASM25828v1_genomic_CDS_1625	AJKG01000034.1	13917	14144	+	GCA_000335395.3_ASM33539v3_genomic_CDS_4124	1	shell	0	2	1
GCA_000258285.1_ASM25828v1_genomic_CDS_1626	AJKG01000034.1	14354	15175	-	GCA_000705155.1_RH_utaHolly_2_genomic_CDS_0229	1	shell	0	2	0
GCA_000258285.1_ASM25828v1_genomic_CDS_1627	AJKG01000034.1	15207	15647	-	GCA_000572265.1_PA01_BK1_genomic_CDS_4756	1	shell	0	3	0
GCA_000258285.1_ASM25828v1_genomic_CDS_1628	AJKG01000034.1	15733	16056	-	GCA_000572265.1_PA01_BK1_genomic_CDS_4757	1	shell	0	2	2
GCA_000258285.1_ASM25828v1_genomic_CDS_1629	AJKG01000034.1	16056	17576	-	GCA_000825745.1_PAE221_genomic_CDS_1384	1	shell	0	4	2
GCA_000258285.1_ASM25828v1_genomic_CDS_1630	AJKG01000034.1	17573	17869	-	GCA_000335395.3_ASM33539v3_genomic_CDS_4127	1	shell	0	3	4
GCA_000258285.1_ASM25828v1_genomic_CDS_1631	AJKG01000034.1	18195	20516	+	GCA_001921095.1_TRN6622_genomic_CDS_4375	1	shell	1	4	5
GCA_000258285.1_ASM25828v1_genomic_CDS_1632	AJKG01000034.1	20530	21141	-	GCA_000558345.1_MDR_VRFPA09_genomic_CDS_4602	1	shell	1	1	1
GCA_000258285.1_ASM25828v1_genomic_CDS_1633	AJKG01000034.1	21298	22020	+	GCA_001828745.1_ASM182874v1_genomic_CDS_3202	1	persistent	2	1	14
GCA_000258285.1_ASM25828v1_genomic_CDS_1634	AJKG01000034.1	22031	22927	+	GCA_000467005.1_ASM46700v1_genomic_CDS_5934	1	persistent	2	0	13
GCA_000258285.1_ASM25828v1_genomic_CDS_1635	AJKG01000034.1	23020	24147	+	GCA_001400415.1_PhoICMP7840_genomic_CDS_0086	1	persistent	4	0	6
GCA_000258285.1_ASM25828v1_genomic_CDS_1636	AJKG01000034.1	24278	26884	+	GCA_000467045.1_ASM46704v1_genomic_CDS_3276	1	persistent	3	1	11
GCA_000258285.1_ASM25828v1_genomic_CDS_1637	AJKG01000034.1	27003	28190	+	GCA_000953455.1_Ppseudo_Pac_genomic_CDS_2102	1	persistent	4	0	4
GCA_000258285.1_ASM25828v1_genomic_CDS_1638	AJKG01000034.1	28325	29809	+	GCA_002010815.1_ASM201081v1_genomic_CDS_2901	1	persistent	5	2	15
GCA_000258285.1_ASM25828v1_genomic_CDS_1639	AJKG01000034.1	29787	30575	-	GCA_001547575.1_ASM154757v1_genomic_CDS_5634	1	shell	1	1	1
GCA_000258285.1_ASM25828v1_genomic_CDS_1640	AJKG01000034.1	30682	31497	+	GCA_001547575.1_ASM154757v1_genomic_CDS_5633	1	shell	1	1	1
GCA_000258285.1_ASM25828v1_genomic_CDS_1641	AJKG01000034.1	31623	33038	-	GCA_000467005.1_ASM46700v1_genomic_CDS_1578	1	persistent	1	5	22
GCA_000258285.1_ASM25828v1_genomic_CDS_1642	AJKG01000034.1	33469	33672	-	GCA_001921095.1_TRN6622_genomic_CDS_4086	1	shell	1	2	2
GCA_000258285.1_ASM25828v1_genomic_CDS_1643	AJKG01000034.1	33965	36958	+	GCA_001453465.1_WH-SGI-V-07639_genomic_CDS_1567	1	shell	0	2	1
GCA_000258285.1_ASM25828v1_genomic_CDS_1644	AJKG01000034.1	36963	38126	-	GCA_000399805.1_Pseudoaeru02_genomic_CDS_1436	1	shell	0	2	1
GCA_000258285.1_ASM25828v1_genomic_CDS_1645	AJKG01000034.1	38182	38487	-	GCA_000399805.1_Pseudoaeru02_genomic_CDS_1435	1	shell	0	3	3
GCA_000258285.1_ASM25828v1_genomic_CDS_1646	AJKG01000034.1	38497	39135	-	GCA_001452885.1_WH-SGI-V-07252_genomic_CDS_3651	1	shell	0	2	2
GCA_000258285.1_ASM25828v1_genomic_CDS_1647	AJKG01000034.1	39274	40191	+	GCA_001452885.1_WH-SGI-V-07252_genomic_CDS_3652	1	shell	2	2	3
GCA_000258285.1_ASM25828v1_genomic_CDS_1648	AJKG01000034.1	40336	41856	-	GCA_000467045.1_ASM46704v1_genomic_CDS_1977	1	persistent	0	8	24
GCA_000258285.1_ASM25828v1_genomic_CDS_1649	AJKG01000034.1	42168	45350	-	GCA_000828755.1_ASM82875v1_genomic_CDS_3519	1	shell	1	2	6
GCA_000258285.1_ASM25828v1_genomic_CDS_1650	AJKG01000034.1	45814	47877	+	GCA_000987945.1_ASM98794v1_genomic_CDS_5303	1	shell	2	2	6
GCA_000258285.1_ASM25828v1_genomic_CDS_1651	AJKG01000034.1	47999	48751	-	GCA_000505805.1_P.aer_PFK10_genomic_CDS_4406	1	shell	1	1	3
GCA_000258285.1_ASM25828v1_genomic_CDS_1652	AJKG01000034.1	48942	51341	+	GCA_001269555.1_ASM126955v1_genomic_CDS_4599	1	persistent	0	8	44
GCA_000258285.1_ASM25828v1_genomic_CDS_1653	AJKG01000034.1	51452	51856	+	GCA_000335395.3_ASM33539v3_genomic_CDS_4155	1	shell	1	1	2
GCA_000258285.1_ASM25828v1_genomic_CDS_1654	AJKG01000034.1	51955	52707	+	GCA_000531435.1_PA38182_genomic_CDS_0795	1	shell	0	2	2
GCA_000258285.1_ASM25828v1_genomic_CDS_1655	AJKG01000034.1	52839	53411	+	GCA_000152525.1_ASM15252v1_genomic_CDS_5517	1	shell	1	1	1
GCA_000258285.1_ASM25828v1_genomic_CDS_1656	AJKG01000034.1	53498	54256	+	GCA_000152525.1_ASM15252v1_genomic_CDS_5516	1	persistent	1	4	27
GCA_000258285.1_ASM25828v1_genomic_CDS_1657	AJKG01000034.1	54253	55221	+	GCA_001007345.1_ASM100734v1_genomic_CDS_4221	1	shell	2	0	3
GCA_000258285.1_ASM25828v1_genomic_CDS_1658	AJKG01000034.1	55310	56056	-	GCA_000733615.1_ASM73361v1_genomic_CDS_4770	1	persistent	1	5	19
GCA_000258285.1_ASM25828v1_genomic_CDS_1659	AJKG01000034.1	56049	56750	-	GCA_000496325.1_MDRPA05_genomic_CDS_0568	1	shell	2	0	0
GCA_000258285.1_ASM25828v1_genomic_CDS_1660	AJKG01000034.1	56811	57728	-	GCA_000496325.1_MDRPA05_genomic_CDS_0567	1	persistent	1	2	14
GCA_000258285.1_ASM25828v1_genomic_CDS_1661	AJKG01000034.1	57721	58410	-	GCA_000987945.1_ASM98794v1_genomic_CDS_2808	1	persistent	2	2	16
GCA_000258285.1_ASM25828v1_genomic_CDS_1662	AJKG01000034.1	58407	58784	-	GCA_000558345.1_MDR_VRFPA09_genomic_CDS_4634	1	shell	3	0	2
GCA_000258285.1_ASM25828v1_genomic_CDS_1663	AJKG01000034.1	58953	59807	-	GCA_001400415.1_PhoICMP7840_genomic_CDS_3322	1	persistent	2	3	15
GCA_000258285.1_ASM25828v1_genomic_CDS_1664	AJKG01000034.1	59813	61612	-	GCA_000478865.2_ASM47886v2_genomic_CDS_0723	1	persistent	1	4	17
GCA_000258285.1_ASM25828v1_genomic_CDS_1665	AJKG01000034.1	61762	63186	-	GCA_001465445.1_ADP0v1_genomic_CDS_0338	1	shell	1	3	5
GCA_000258285.1_ASM25828v1_genomic_CDS_1666	AJKG01000034.1	63226	63681	-	GCA_000987945.1_ASM98794v1_genomic_CDS_5016	1	shell	0	2	0
GCA_000258285.1_ASM25828v1_genomic_CDS_1667	AJKG01000034.1	63678	64628	-	GCA_001914085.1_ASM191408v1_genomic_CDS_2716	1	shell	0	2	1
